Species,Sunrise,spray,Sunset,DewPoint,AvgSpeed,Tmin,SeaLevel,Tmax,Cool,StnPressure,WetBulb,ResultSpeed,Tavg,ResultDir,PrecipTotal,CodeSum,Depart,SnowFall,Depth,Heat,WnvPresent
2,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,-1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,451.0,0,1904.0,73.0,9.0,72.0,29.76,91.0,17.0,29.06,76.0,6.2,82.0,25.0,1.31,19.0,9.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,73.0,9.0,72.0,29.76,91.0,17.0,29.06,76.0,6.2,82.0,25.0,1.31,19.0,9.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,73.0,8.8,73.0,29.74,92.0,18.0,29.11,76.0,6.3,83.0,24.0,0.06,36.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,-1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,-1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,-1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,-1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,-1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,-1
2,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,72.0,6.4,74.0,29.81,87.0,16.0,29.18,74.0,1.5,81.0,4.0,0.09,49.0,-1.0,-1.0,-1.0,0.0,-1
1,453.0,0,1902.0,71.0,6.0,72.0,29.84,84.0,13.0,29.13,73.0,2.5,78.0,29.0,0.05,13.0,5.0,0.0,0.0,0.0,1
2,453.0,0,1902.0,71.0,6.0,72.0,29.84,84.0,13.0,29.13,73.0,2.5,78.0,29.0,0.05,13.0,5.0,0.0,0.0,0.0,1
3,453.0,0,1902.0,71.0,6.0,72.0,29.84,84.0,13.0,29.13,73.0,2.5,78.0,29.0,0.05,13.0,5.0,0.0,0.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
5,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
5,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,-1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
5,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
4,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
5,-1.0,0,-1.0,71.0,6.3,73.0,29.82,85.0,14.0,29.19,73.0,3.1,79.0,27.0,0.46,38.0,-1.0,-1.0,-1.0,0.0,1
1,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,-1
2,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,1
3,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,1
3,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,1
1,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,1
1,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,1
2,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,1
3,459.0,0,1854.0,67.0,5.8,71.0,29.89,80.0,11.0,29.17,70.0,3.4,76.0,7.0,0.23,27.0,4.0,0.0,0.0,0.0,-1
1,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,-1
1,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,69.0,7.1,72.0,29.87,81.0,12.0,29.23,71.0,4.9,77.0,6.0,0.83,30.0,-1.0,-1.0,-1.0,0.0,-1
