@relation outtrain-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Species numeric
@attribute Tmax numeric
@attribute Tmin numeric
@attribute Tavg numeric
@attribute Depart numeric
@attribute DewPoint numeric
@attribute WetBulb numeric
@attribute Heat numeric
@attribute Cool numeric
@attribute Sunrise numeric
@attribute Sunset numeric
@attribute CodeSum numeric
@attribute Depth numeric
@attribute Water1 numeric
@attribute SnowFall numeric
@attribute PrecipTotal numeric
@attribute StnPressure numeric
@attribute SeaLevel numeric
@attribute ResultSpeed numeric
@attribute ResultDir numeric
@attribute AvgSpeed numeric
@attribute spray numeric
@attribute WnvPresent {0,1}

@data
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
5,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
5,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,1
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
4,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
5,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,1
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,1
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,1
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
5,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
3,90,69,80,-1,65,70,0,15,-1,-1,0,-1,-1,-1,0,29.34,29.98,7.8,21,8.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,1
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,1
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
2,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
5,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,1
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,1
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
5,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,1
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
2,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
4,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,1
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
2,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
4,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
2,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,1
5,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
2,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
4,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,1
3,90,67,79,-1,59,67,0,14,-1,-1,0,-1,-1,-1,0,29.34,29.99,2.2,24,5,0,0
1,89,63,76,8,60,66,0,11,520,1822,0,0,-1,0,0,29.28,30,2.8,22,4.3,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
5,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
2,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,1
1,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
3,91,72,82,-1,62,69,0,17,-1,-1,0,-1,-1,-1,0,29.31,29.94,6.4,19,6.7,0,0
